listing_id,bed_type,bed_length
258226505,,98
279212687,,98
278418389,,98
280041860,,98
280443504,Long,98
274188598,Long,98
278101808,,98
277600039,,98.6
270097932,,
281482389,,82.4
277418958,Long,98.6
277651331,,82.4
275822532,Long,
192792618,Short,82.4
197383010,,82.4
277040293,,82.4
278422139,,82.4
281531129,,
277600037,,
280319798,,
244147252,,82.4
279587599,,82.4
255621124,,82.4
279890953,,82.4
268887470,,82.4
273927705,,
280804133,Short,82.4
265763829,Long,98.6
263995995,Long,98.6
279182222,Long,98.6
259683910,,82.4
279268865,,82.4
281381817,,82.4
258682122,,82.4
274110665,,
275710638,Long,98.6
281199848,Long,97.4
281528499,Long,97.4
274057670,,97
254177815,,97.4
230327849,Long,97.4
280404770,,78.8
279182934,Short,67
269806137,,67
278070051,,67
280040030,,
281385876,Short,67
279057407,,67
275710618,,
276708095,,78.8
249112242,Short,
278710006,Short,
278091081,,67
277676892,,66
279410005,,
279100011,Short,67
281653796,Short,67
279740032,,
273277824,Short,67
281385676,Short,67
280884183,,78.8
272844311,,67
280255481,,67
279587624,,67
279899405,,67
279738621,,66
278674602,,66
253108468,,67
279373964,,66
280689978,Long,78
277432928,,78.8
277026016,Short,67
276979084,Short,67
279222664,,78.8
275150499,,
280594220,,78.8
236663219,,78.8
280414296,,78.8
281133254,Short,67
273215268,,67
271040476,,67
280733867,,67
277804717,,
280602591,,78.8
279782954,Short,67
278243433,,67
280439912,,67
271069908,,67
281540217,,78.8
280561944,,
281269845,Short,
280440808,,66
279201972,,
280569986,Short,
277045254,,67.4
281459938,Short,67.4
247931947,,
281350089,,67.4
280643668,Short,
277977410,Short,67
281442964,Short,67.4
281311111,,67.4
269684363,,67.4
281357430,,78.8
279481201,,67.4
279659388,,67.4
281330198,Short,67
280893615,,78.8
276650054,Short,67.4
280633322,Long,78
280690003,Short,67
278866882,,67.4
276473152,,78.8
279387797,,67.4
281491309,Short,78.8
281418854,,
270801288,Short,67
280209679,,78.8
277104576,,67.4
281305682,,67.4
272312603,,67.4
277142038,,67.4
267953046,,
281619579,,67.4
276865846,Short,67.4
279610581,,67.4
279782956,Short,78.8
281648969,,
275256823,,78.8
278957450,,
276815660,,78.8
280559465,,
273879841,,78.8
276653605,,78.8
280689977,Short,67
281297616,,67
277094282,Short,78.8
281300272,,78.8
279678031,,67
281315180,,78.8
278542840,,78.8
280122300,,78.8
281349447,Short,
280972730,,
278542185,Short,
280602564,,78.8
274004042,,78.8
279855029,,67
281542882,,67
272787708,,78.8
274519504,,78.8
280803928,Short,67
278241921,Long,97.4
264210648,Short,78.8
275616168,,78.8
259984370,Long,97.4
271731464,,67
280132673,Short,67
279270494,,67
281007022,Short,67
274077168,,78.8
281380997,Short,
280045493,,67
279866798,Regular,67
274445437,,67
277912233,,67
275224319,Short,
281381830,,67
279782955,Short,67
280403983,,67
276217704,,67
279610443,,78.8
280689407,Short,67
256980946,,78.8
281332071,,78.8
278480724,Short,67
281520605,Short,67
280121448,,
280132482,Short,67
281460027,Regular,
280773865,,78.8
279181548,,78.8
280825399,,78.8
277469654,Short,78.8
280419694,,78.8
280000320,,78.8
260930857,,78.8
253383058,,
276244166,,78.8
274990019,,78.8
276095324,,78.8
246587061,,78.8
273879952,,78.8
281559194,Short,
277352422,,78.8
277523198,,78.8
273982469,,78.8
278241010,,78.8
279810836,,78.8
264254256,Long,97.4
276550040,,78.8
280370053,,78.8
278001803,,78.8
280404451,,78.8
277234264,Long,78.8
278449938,Short,78.8
273497756,Short,78.8
273879965,Long,78.8
273535193,Short,78.8
238791040,Long,97.4
275465115,Long,97.4
280434329,,
280940485,,78.8
275465122,Long,97.4
275272824,,78.8
276249116,Short,
281642133,,78.8
269234999,,78.8
280050350,Short,78.8
260516613,,98.1
276824151,,98
274228996,,98
281008470,,98
224098076,,98.1
281262190,,98.1
261801257,,98.1
259666213,,98.1
268558370,,
269390694,,
278230203,,98.1
279677911,,
281309189,,98
268004405,,98.1
274952680,,
277486805,,98.1
278160937,,98.1
275009637,,98
267776316,,98
255625792,,98.1
253829546,,98.1
266388441,,98.1
270031748,,
269404721,,
269913252,,98.1
279528488,,98.1
278532137,,98.1
278230207,,98.1
270593052,,98.1
281209576,,98.1
280247900,,98.1
256239875,,98.1
257998507,,98.1
262203621,,
264118416,,
271298136,,98.1
266218107,,98.1
276136848,,
278160907,,98.1
278897013,,98
258449088,,98
276366216,,98
226401015,,98.1
275949375,,98.1
246677631,,98.1
258303923,,98.1
257943270,,98.1
281447707,,98.1
277099668,,98.1
276938971,,98.1
254610210,Long,98
258033431,,98.1
255916094,,98.1
276136844,,
275239769,,
281362381,,98.1
258431776,,98.1
267793541,,98.1
268246684,,98.1
267536858,,98.1
269462470,,98.1
277221516,,98.1
277202535,,
278160943,,98.1
258360999,,98
258291929,,98.1
264408668,,98.1
264761387,,98.1
267311189,,98.1
268862569,,98.1
267690602,,98.1
273809036,,
280430578,,
280762846,,98
265446619,,98.1
256744417,,98.1
259749516,,98.1
263263627,,98.1
268909370,,98.1
268316713,,98.1
271898416,,98.1
278160920,,98.1
280419535,,
279137498,,98
279913230,,98
258129693,,98.1
263628882,,98.1
263601324,,98.1
267263192,,98.1
268028984,,98.1
276075208,,
281248157,,
278697407,,98
251295116,,98.1
257311000,,
262080072,,98.1
257764618,,98.1
256392290,,98.1
257302967,,98.1
262203611,,
263327207,,98.1
268434822,,98.1
268463295,,
269233523,,98.1
274980603,,98.1
278000782,,98.1
263975066,,
264708458,,
268965297,,
262658888,,
280237673,,98.1
264549381,,98.1
271028961,,98.1
259292756,,
276019861,,98.1
278820385,,98.1
268224316,,
278615423,,98.1
264790467,,
266979648,,98.1
277781839,,
281019554,,98.1
278053462,,98.1
254150654,,98.1
261377118,,98.1
269937904,,98.1
255033509,,98.1
276284304,,98.1
244711878,,
226176652,,98.1
258870335,,98.1
270021839,,
271828835,,98
269937895,,98.1
276764659,,98.1
277327398,,98.1
278609252,,98.1
254397536,,98.1
280994069,,98
258609559,,98
279568301,Long,98
254047567,,98.1
268463296,,98.1
277479861,,98.1
271672120,,98
274118674,,81.8
260433226,,98.1
273680832,,
238666445,,98.1
254682562,,98.1
266471684,,
254150650,,98.1
267349515,,98.1
264356963,,98.1
274115367,,98.1
281078524,,98.1
279679005,,98.1
274140007,,67.2
279810832,,67.2
277407526,,67.2
276798569,,67.2
254143195,,67.2
249860052,Short,67.2
280439911,,67.2
275320048,,67.2
276277962,Short,67
279470053,Short,67
278625217,Short,67
276350526,,67.4
278496136,,67.4
281681163,,
273652672,,78.8
280795674,,66
280045512,,78.8
280907305,,67
277223179,,78.8
281127824,,67
280132171,Short,78.8
256219065,Short,78.8
279297107,,78.8
280802409,,78.8
275203017,Short,67
278758882,,78.8
255028811,,78.8
274522545,,78.8
258882471,Short,
275148690,Short,67
257488181,,
279928683,,78.8
281399022,,78.8
248521344,Short,67
270925638,Short,78.8
281186154,,67
279218613,Short,67
280602592,,78.8
276065127,Short,
268500618,,67
280443371,Short,67
280326870,,
278675380,,67
274090656,Short,78.8
278183177,,78.8
278359744,,78.8
281270983,Short,
281297780,,78.8
273973708,Short,67
276592513,Short,67
279497750,Long,78.8
278981100,,
267293195,,78.8
271640048,,78.8
276944214,,78.8
281270942,Short,78.8
211565619,,78.8
267702107,,98.6
275814157,Long,
262893190,,98
278907704,,98
280633195,Long,98
279271445,Long,98.6
258226507,,98.6
271937790,Long,98.6
266240611,Long,
281491522,Long,81.8
265237368,,81.8
280342457,,
278565451,Long,98
281007525,,
280220625,,
272758145,Short,82.4
274203688,,82.4
279928657,,81.8
279966267,,81.8
278990488,,
277901225,,
277827624,,
279236743,,
279509963,,81.8
226682385,,81.8
278654613,,
281199838,,81.8
280630031,,81.8
275517829,,81.8
274522213,Long,98.6
279288319,,81.8
277088910,,81.8
260960041,,81.8
281072486,Short,
280132140,Short,81.8
259087230,,
279664144,,82.4
281600023,Long,
280561940,,
279605128,,81.8
261655646,Long,98.6
281330637,Short,81.8
277391250,,81.8
154743068,Short,82.4
276324276,Long,98.6
273243161,,81.8
277865572,,81.8
263181644,Long,98
258926248,,81.8
278564371,,98
276065558,Long,98
261831249,,81.8
274837602,Short,
234495018,,81.8
248698560,Short,82.4
281652317,,82.4
271049816,,
277793580,,81.8
281070826,,81.8
279305123,,81.8
266335158,Long,98
275187169,,81.8
281427060,,81.8
280163460,Short,
279719991,,81.8
280611939,,82.4
267893236,,82.4
280361636,,82.4
274597722,Long,98.6
130901308,Short,82.4
280853750,,98
270979058,,97.4
281118981,,78.6
279785301,,
277475215,,97.4
281211503,,97.4
263181635,Long,97.4
280938955,,97.4
280492996,,97.4
281128088,Long,97.4
279797934,,97.4
280316538,Long,98.6
229505119,Long,98
281263547,,98.6
266573169,Long,98
254211169,,98.6
261196064,Long,98.6
281270214,Long,98
272074941,,98
255389067,,98
272117478,Long,98
278816783,Long,98
281032141,,98
265435112,Regular,98
201270382,Short,82.4
279470039,,98.6
277084365,Long,98.6
279950047,,82.4
275583619,,82.4
275688961,Long,98.6
279740031,,
281666928,,
259403503,,81.8
281008033,Short,81.8
281199913,,81.8
280608239,,81.8
281617932,,81.8
274586402,,
277651336,,81.8
256240904,,81.8
277476738,Long,
276923202,Short,81.8
281500023,,81.8
271844492,Long,81.8
250973694,Long,98.6
281599447,Short,
277140004,,
281007524,,
280080053,,82.4
243902199,Long,98
279984973,Long,98
280884180,,98
281577620,Short,82.4
242370853,Short,
258970099,Long,
279463357,,81.8
256660952,Long,98
272847002,Short,82.4
132604503,Short,81.8
272775794,,
277460333,,82.4
278938794,,
265736684,Long,
280470005,,82.4
206451472,Short,82.4
237276138,Short,81.8
281598633,,81.8
211102336,Short,81.8
280821888,,81.8
274124627,,81.8
276700055,,81.8
280740529,,82.4
278567236,,82.4
278654892,Long,98
261376427,,81.8
278623877,Short,81.8
278415534,Long,98
280887342,Short,81.8
247931977,,
257033377,,
278035224,Short,71.7
279785299,Short,
279961322,,
279670004,Long,83.8
280782180,,72.7
257979627,,72.7
281380958,,
280947036,Short,
277980024,,71.7
281133354,Short,
280535790,Short,72.7
274446493,Regular,
281381009,Short,71.7
279301673,,72.7
275710651,Regular,72.3
277411018,Short,
279670005,Short,71.7
280602580,Regular,
281191502,,72.7
279407893,,
275670707,,
279160049,Short,71.7
281386778,,71.7
281011056,,71.7
277136485,,72.7
278242761,,72.3
279182237,Regular,72.7
279636035,,72.3
280180003,,71.7
280045505,Regular,72.7
275026864,,72.7
274338096,Regular,72.7
279785292,Regular,71.7
280570043,Short,72.7
280602572,Long,
281170151,Short,
280483886,,71.7
277239312,Regular,71.7
280020672,Short,71.7
280207842,Short,71.7
281042379,,71.7
278250005,Short,72.3
281653398,Short,71.7
280918673,Regular,71.7
277140882,Short,71.7
280943692,,
278222264,Short,71.7
281617930,,71.7
279297171,Regular,
279846497,Short,71.7
281170162,Regular,71.7
278033701,Regular,71.7
281488060,,72.3
281409449,,
275258082,Short,71.7
281461457,,
277919231,,
272311155,Short,71.8
279930991,,71.8
280112867,,72.3
255700048,Short,72.3
279182245,Regular,71.7
278222336,Short,72.7
281380006,,71.7
276945052,Regular,72.7
279820043,,
278565415,,
271863666,,72.3
275647056,,72.7
278513739,Short,71.7
281599232,Short,72.3
280910003,,72.7
273295811,Regular,71.7
277629672,Regular,71.7
276700056,Regular,71.7
273914315,,71.7
280769527,,72.3
279971178,,72.7
268592389,,72.7
279585154,Regular,
280245697,,
262758256,,
280844505,,78.8
281488957,,78.8
279005977,,97.8
270019663,,97.8
268827099,,97.8
279445164,,97.8
281599153,,97.8
276328953,,97.8
280989285,,98.3
279777548,,98.3
273833153,,97.8
261904593,Long,
266140028,,
278280474,,
278280471,,
280510427,,97.6
277651044,,78.9
280013319,,78.9
277216923,,78.9
281328557,,97.8
265706437,,78.9
280905701,,
278449399,Long,
270799802,,
280665299,,78.8
276996192,,
276436620,Long,
281073459,,97.8
280545483,,
276871443,,
281078418,,
277003945,,
280354990,,
270323460,,
280292692,,
281255220,,
278473084,,
281040336,Long,
281040331,Long,
279949013,,
279949009,,
280289116,,
280049720,Long,
272140063,,
280725456,,
279949008,,
273479883,,
280463573,,
280289115,,
276541814,,
281255232,,
280289117,,
281070583,,
278749502,,
280463566,,
279359784,,
276971656,,
275494610,,
277730434,,
274906403,,
280416023,,
275415893,,
279077882,,
277119280,,
280977369,,
275621765,,
269853700,,
277835488,,69.3
233781117,,69.3
219930799,Long,
280982549,,98.3
280239590,,98.3
274694678,,
276408935,,
277967842,,
281415112,,
278573838,,
276226059,,
280742005,,
276058758,,
278109079,,
280920187,,
281191715,,
279143327,,
277121565,,
277121568,,
280403832,,
281604362,,98.3
280935961,,98.3
281604337,,98.3
278196275,,98.3
275835185,,98.3
277499540,,98.3
279251151,,98.3
278383055,,
281114755,,
277502851,,
273670044,,
280678589,,
280884161,,72.8
194112958,,78.8
281269809,,78.7
242255290,,78.7
280080045,,78.7
261140848,,
277829932,,
278355071,,
281381004,,
270120205,,97.6
276553193,,
280127100,,
276161074,,
281133515,,
276653694,,
271340292,,
281515924,,
264088777,,
281207781,,
276542241,,
277583105,Long,97.8
281371348,,97.8
275794344,Long,97.8
281199992,,97.8
280695120,,97.8
278998249,,97.8
278998252,,97.8
275003446,,97.8
280747422,,97.8
279946626,,97.8
270014710,,97.8
279092001,,97.8
279005401,Long,97.8
275258081,Long,97.8
280371346,,97.8
281615284,,97.8
277796422,,97.8
279089132,,97.8
268405771,,98.3
265819301,,98.3
266414662,,98.3
271554909,,98.3
281652196,,98.3
264392444,,98.3
269521309,,98.3
268952961,,98.3
265974463,,98.3
266186109,,98.3
266639254,,98.3
267288467,,98.3
267806715,,98.3
278126347,,98.3
280741541,,98.3
266881974,,98.3
267806725,,98.3
279015651,,98.3
265164652,,98.3
267452410,,98.3
266414667,,98.3
265974464,,98.3
266414664,,98.3
265660210,,98.3
266707166,,98.3
267940404,,98.3
268952960,,98.3
268952963,,98.3
265773424,,98.3
276298998,,98.3
280859965,,98.3
276040031,,78.9
281197963,,78.9
281074795,,78.9
281197967,,78.9
279158514,Long,97.8
261670104,,78.9
281230054,,78.9
280930124,,78.9
280121443,,78.9
274786425,,78.9
281290003,,78.9
281189159,,78.9
274786430,,78.9
278413725,,78.9
280352084,,78.9
278490013,,78.9
280610044,,78.9
278490016,,78.9
281415234,,78.9
280596684,,78.9
280730048,,78.9
274337100,,78.9
281080006,,78.9
280305500,,78.9
279119851,,78.9
276040028,,78.9
281625342,,78.9
280910119,,78.9
279533939,,78.9
277512907,,78.9
277760262,,78.9
280531901,,78.9
278601124,,78.9
280492339,,78.9
211751753,,78.9
278899261,Long,97.8
271108012,,78.8
280207771,,78.8
279259866,,97.8
280481214,,78.9
275239451,,78.9
281016633,,78.9
281172736,,78.9
281172114,,78.9
278782931,,78.9
279192788,,78.9
276317978,,78.9
270755506,,78.9
278955735,,78.9
281341573,,78.9
253684764,,78.9
281116645,,78.9
280872316,,78.9
279044821,,78.9
281197131,,78.9
281227996,,78.9
281227998,,78.9
280251712,,78.9
278270036,,78.9
278401880,,78.9
279635147,,78.9
280894475,,78.9
281100033,,78.9
281130572,,78.9
279764588,,78.9
277783779,,78.9
281378319,,78.9
278808109,,78.9
281423206,,78.9
277600759,Short,78.9
281656351,,78.9
277939939,Short,78.9
281197968,,78.9
280361631,,78.9
267283151,Short,78.9
281185044,,78.9
280346996,,78.9
281270046,Short,78.9
278521047,,78.9
278766482,,78.9
278385723,,78.9
279143870,,78.9
281399277,,78.9
280293152,,78.9
281310004,,78.9
277714538,,78.9
280763599,,78.9
280700620,,78.9
279568305,,78.9
278266586,,78.9
280443233,,78.9
273244662,,78.8
276557601,,78.8
280804529,,78.8
278709024,Long,97.8
280808373,,78.8
281306052,,78.8
280212343,,78.8
279461825,,78.8
263181633,,78.8
279495611,Short,78.8
280868346,,78.8
280100154,,78.8
279983299,,78.8
278126760,,78.8
278322035,,78.8
263438542,,78.8
280652385,,78.8
280483466,,78.8
276493737,,78.8
278725716,,78.8
277512903,,78.8
216149532,Long,97.8
281310009,,78.8
259941338,,78.8
279670549,Short,78.8
259850588,,78.8
280294547,,78.9
278013111,,78.9
280970655,,78.9
280512043,,78.9
281273575,,78.9
279577242,,78.9
278033956,,78.9
279368469,,78.9
258538420,,78.8
280739257,,97.8
280225147,,78.8
267625399,,78.8
277302395,Short,78.8
281486137,,78.8
279062742,,78.8
273877122,,78.8
281106671,,82.3
279210750,,82.3
280737284,,82.3
280420541,,82.3
280293252,,82.3
280420532,,82.3
280536092,,82.3
281106686,,82.3
280576364,,82.3
280982551,,82.3
266638894,,82.3
281255217,,82.3
280741688,,82.3
278469843,,82.3
279434795,,82.3
281198952,,82.3
280339978,,82.3
280624512,,82.3
278478260,,82.3
281247807,,82.3
279663757,,82.3
278270039,,82.3
265236143,,82.3
279396142,,82.3
279210814,,82.3
280741691,,82.3
281649091,,82.3
279768756,,82.3
279885440,,82.3
276749938,,82.3
280254399,,82.3
268188525,,82.3
268188539,,82.3
280171416,,78.9
280510905,Long,97.8
268600050,,78.9
281460874,,78.8
268827122,Long,97.8
281380979,,78.9
276278004,,78.9
277511160,,78.9
281251422,,78.9
280570051,Short,78.9
280555399,,78.9
281577642,Long,97.8
279264868,,78.8
281349465,,78.9
281579539,,78.9
279951451,,78.9
279514143,,78.9
279178172,,78.9
280729308,,78.9
281131835,,78.9
281373047,,78.9
281101613,,78.9
280301177,,78.9
280200559,,78.9
223544292,,97.8
280014676,,78.9
278461115,,78.8
277767428,,78.8
279825685,,78.8
278831485,,78.8
280289646,,78.8
280041862,,78.8
279247866,,78.8
278067556,Long,97.8
280596862,,78.8
281604348,,82.3
279389763,,82.3
281390940,,82.3
281390929,,82.3
281569550,,82.3
281604349,,82.3
281604354,,82.3
280589182,,82.3
280590751,,82.3
281434005,,82.3
281221438,,82.3
274288170,,82.3
281461067,Long,97.6
210488604,,97.6
280588551,,97.6
268224226,,97.8
277488766,,78.8
277329428,,97.8
269243171,,98.3
269867443,,98.3
276262858,,98.3
264450972,,98.3
270019422,,98.3
275018113,,98.3
275478630,,98.3
267059408,,98.3
269557447,,98.3
273837651,,98.3
278468581,,98.3
266225811,,98.3
274909992,,98.3
265164296,,98.3
273860034,,98.3
278187625,Long,98.3
275018112,,98.3
275478632,,98.3
277927616,,98.3
278529602,,98.3
262848012,,98.3
264505491,Long,98.3
275478631,,98.3
281025549,,98.3
270190351,,98.3
270085746,,98.3
274965898,,98.3
265528713,,98.3
269557442,,98.3
266225812,,98.3
270043251,,98.3
265268230,,98.3
266800587,,98.3
275018115,,98.3
276156115,,98.3
275087967,,98.3
280624508,,98.3
281614494,,98.3
279251148,,98.3
275829111,,98.3
279251155,,98.3
273226738,,98.3
275454659,,98.3
276008535,,98.3
268145847,,98.3
271750243,,98.3
276818357,,98.3
261528228,,98.3
268048210,,98.3
269865530,,98.3
266186105,,98.3
268867816,,98.3
268048214,,98.3
269670430,,98.3
277834793,,98.3
268277715,,98.3
268853349,,98.3
272919689,,98.3
281214022,,98.3
268055086,,98.3
267381692,,98.3
266441832,,98.3
266186107,,98.3
269865537,,98.3
277951247,,98.3
266542621,,98.3
266534228,,98.3
269520873,,98.3
270650207,,98.3
275478629,,98.3
273010063,,98.3
270650205,,98.3
269520876,,98.3
269865528,,98.3
268230231,,98.3
280545252,,98.3
265448760,Short,98.3
280380584,,98.3
274494086,,98.3
274181630,,98.3
270278049,,98.3
269363001,,98.3
263181615,,78.8
276430048,Long,97.8
281227273,,97.8
279378464,,78.9
280427574,,78.9
280670123,,78.9
281006239,,97.8
279791838,,78.9
277977826,,78.9
281230032,,97.8
269383915,,78.9
278804963,,97.8
278514662,,78.9
280910115,,78.9
255445112,,97.8
279894762,,78.8
280120032,,97.8
259583972,,78.8
281070584,,97.8
279646729,,78.9
279218295,Long,97.8
281228768,Long,97.6
277108258,,78.8
280440002,,97.8
281230034,,97.8
277470028,,97.8
281230033,,97.8
252564421,,97.8
259080398,,82.3
280292884,,82.3
281364605,,82.3
271590130,,82.3
279722929,,82.3
281166844,,82.3
280339981,,82.3
281025552,,82.3
281062331,,82.3
280920168,,82.3
281121702,,82.3
281257647,,82.3
280371343,,82.3
281025551,,82.3
281304594,,82.3
276642751,,82.3
281621985,,82.3
281304588,,82.3
279723098,,82.3
280335544,,82.3
281368417,,82.3
281219307,,82.3
281632735,,82.3
280983217,,82.3
281062329,,82.3
281025550,,82.3
280494551,,82.3
280827479,,82.3
279958735,,82.3
279365381,,82.3
280826126,,82.3
279996583,,82.3
280361628,,82.3
280372530,,82.3
281255223,,82.3
281154850,,82.3
278973488,,82.3
281312872,,82.3
281375312,,82.3
281365551,,82.3
281255213,,82.3
281365739,,82.3
281062611,,82.3
281431413,,82.3
281312881,,82.3
281019867,,82.3
280587511,,82.3
279823141,,82.3
276637575,,82.3
281312876,,82.3
278560001,,82.3
281088395,,82.3
281610867,,82.3
278973483,,82.3
280933008,,82.3
281359785,,82.3
279624326,,82.3
281088389,,82.3
265801747,,82.3
280335475,,82.3
261465745,,82.3
252397765,,82.3
251638680,,82.3
279420526,,82.3
268089944,,82.3
264152774,,82.3
249899844,,82.3
265498134,,82.3
252500720,,82.3
247026943,,82.3
281018571,,82.3
277559326,,82.3
265497969,,82.3
279466051,,82.3
265801760,,82.3
271071696,,82.3
280190922,,82.3
271071788,,82.3
252496312,,82.3
261570723,,82.3
278845757,,82.3
261287275,,82.3
280150279,,82.3
280736192,,82.3
259197012,,82.3
263887831,,82.3
279890996,,82.3
259366390,,82.3
273401536,,82.3
279643724,,82.3
280853887,,82.3
248209239,,82.3
265498286,,82.3
251256811,,82.3
255814290,,82.3
279301492,,82.3
271303160,,82.3
265498147,,82.3
247907647,,82.3
265801801,,82.3
279020369,,82.3
279768592,,82.3
272957489,Long,98.3
281495795,,82.3
259197596,,82.3
279612066,,82.3
280426480,,82.3
252616949,,82.3
279724160,,82.3
280695123,,82.3
248210850,,82.3
260277315,,82.3
278511815,,82.3
280890287,,82.3
280784730,,82.3
261112891,,82.3
268089792,Long,98.3
258302109,,82.3
270995661,,82.3
279323778,,82.3
280254750,,82.3
267606782,,82.3
279616378,,82.3
280669274,,82.3
280340019,,82.3
259733743,,82.3
267819325,,82.3
272976151,,82.3
279309962,,82.3
263616709,,82.3
278363614,,82.3
265498235,,82.3
260522996,,82.3
262928506,,82.3
280944446,,82.3
267606779,,82.3
276537938,,82.3
278380276,,82.3
281628980,,82.2
279168527,,82.2
279168529,,82.2
280371167,,82.2
261201205,,82.2
265498110,,82.2
244957281,,82.2
251573122,,82.2
256805893,,82.2
250039564,,82.2
265498108,,82.2
265498254,,82.2
265498143,,82.2
254006597,,82.2
261165186,,82.2
275094536,,82.2
274323443,,82.2
278531476,,82.2
280540453,,82.2
280419902,,82.2
266485046,,82.2
267380622,,82.2
252718692,,82.2
250126498,,82.2
257284933,,82.2
270131787,,82.2
254006599,,82.2
254534666,,82.2
276943046,,82.2
278512348,,82.2
272508187,,82.2
278021939,,82.2
278850947,,82.2
262687403,,82.2
250039565,,82.2
279935577,,78.8
279444023,Short,78.8
281300920,,78.8
263781151,,78.8
280278258,,78.9
280879394,,78.9
281175396,,78.9
280371060,,82.3
280239591,,82.3
281390923,,82.3
280370942,,82.3
281646021,,82.3
280494550,,82.3
281364433,,82.3
281663558,,82.3
280370627,,82.3
281448926,,82.3
279245079,,82.3
280919542,,82.3
277559328,,82.3
281479314,,82.3
280935963,,82.3
279791851,,
280260043,,
280066240,,61.1
279938391,,61.1
277767430,,61.1
279337035,,61.1
269644466,Short,72.8
276675684,,72.8
278814551,,72.8
280351422,,72.8
279885645,,72.8
256703151,Short,
272282427,Regular,72.8
269383713,,72.8
275963639,Short,72.8
280940009,,
255567247,Regular,72.8
277843577,Regular,72.8
280429553,,72.8
280841009,,72.8
277844434,,72.8
274376907,,72.8
281150455,,
275145839,,
274412645,,
273170018,,72.8
121391987,,72.8
281035462,Regular,72.8
278739100,,72.8
280143113,,72.8
276675685,,72.8
277243750,,72.8
240870909,,
281350947,Short,
280041856,,61.1
279607787,,61.1
280467999,,61.1
279786904,Short,61.1
269320872,,61.1
273014840,,61.1
279635297,,61.1
278429018,,61.1
280483884,,
273879960,,61.1
276920608,,61.1
278710027,Short,61.1
279203232,,61.1
262597845,Short,61.1
280559628,,61.1
277970611,,61.1
279210022,,61.1
275269701,Short,61.1
279789695,Short,61.1
278005626,,61.1
281568893,,61.1
280259470,,55.2
281073134,Short,55.2
281618639,,55.2
281207617,,72.8
278506210,,72.8
278967434,Short,72.8
277806221,Short,72.8
280602550,Regular,72.8
273982480,Regular,72.8
276429564,Short,72.8
279785291,Regular,72.8
279785300,Regular,
273879949,Regular,72.8
277659304,Short,72.8
232949467,Short,72.8
276945047,Regular,72.8
232949466,Short,72.8
278417170,,72.8
269846746,,72.8
272508700,,
278760090,,61.1
250149988,Long,97.8
245747312,Long,
277352432,,78.7
281380024,,
280602587,Long,78.7
277260000,,
281384822,Short,
279160047,Short,78.7
281170146,,78.7
275710649,Long,78.7
281186152,,78.7
275465106,Long,97.6
280469640,,78.7
275710668,Long,97.6
276574222,,78.7
244253278,,78.7
279787085,Short,78.7
280980017,,78.7
273797763,,78.7
279750032,Long,78.7
278816496,Short,78.7
281192682,,
277643266,,78.7
279181891,,78.7
276543765,Short,78.7
280138389,,78.7
272769753,,78.7
280602600,,78.7
272502824,Short,78.7
262595447,,78.7
280998497,,78.7
276532928,Short,
277900893,,78.7
281460004,,78.7
280633442,Long,97.8
281411160,Long,78.7
280299329,,
280742492,,78.7
268226442,Long,78.7
279495630,Long,
190078921,,
271731463,,
274547266,,78.7
280816719,,
274952115,,
279930970,Long,78.7
280690894,Long,
280342801,,97.6
276217469,Long,97.6
276430023,Short,
281133005,Long,78.7
281420028,,78.7
278154070,,78.7
281617169,,78.7
280918662,,78.7
278033696,Long,97.8
276063419,,78.7
280573122,,78.7
280962832,,78.7
279435114,,78.7
269491942,,78.7
274916939,,78.7
272065413,Short,78.7
279241252,,78.7
279100737,,78.7
281385798,Short,69.3
280316609,Short,69.3
280796723,,78.7
279810849,,97.8
267293073,,78.7
279786054,,78.7
280111320,,78.7
281121644,,78.7
279803632,,
259357875,,
280684527,,78.7
280720984,,78.7
168434185,Long,97.6
278183163,Short,
280823476,,
280342452,Long,97.6
275614158,,
238600051,Short,78.7
276723979,,78.7
281006722,,97.6
278063725,,
270107991,,
276593863,,78.7
280713991,,78.7
278539097,,78.7
278987292,,78.7
281534319,,78.7
277546759,Short,69.3
251802213,,78.7
274968941,,78.7
279810902,,78.7
280490648,,78.7
279900298,,78.7
279020095,,78.7
280560018,,78.7
281618741,,78.7
249245960,,78.7
280919839,,78.7
278677956,,72.8
279550242,Regular,72.8
275465113,Regular,72.8
279899397,,72.8
272021611,,72.8
281461425,,72.8
280201188,,78.7
279931825,,
279903743,Short,78.7
281541525,,78.7
269491931,,
279270495,Short,
274562723,,61.7
274562697,,61.7
281113799,,61.7
279470316,,61.7
281681158,,61.7
279830006,,74
278982824,,61.7
281560041,,
273904077,,61.7
279090054,,61.7
280546543,,61.7
279844465,,61.7
281553901,,74
281650521,,61.7
281121629,,61.7
279474017,,61.7
274578055,,61.7
278061872,,61.7
281655087,Short,61.7
275700033,,61.7
280958978,,61.7
280266117,,61.7
280041861,,61.7
281081631,,61.7
280682644,,61.7
280784555,,61.7
281116402,,61.7
279190886,,61.7
279607807,,61.7
265909616,,61.7
267025823,,61.7
269080105,,61.7
269080090,,61.7
269080093,,61.7
273666573,,61.7
269080102,,61.7
268471879,,61.7
269080108,,61.7
268568574,,61.7
274906442,,61.7
276120460,,61.7
276120477,,61.7
276858411,,61.7
278658434,,61.7
278285533,,61.7
278571259,,61.7
279337490,,61.7
279766337,,61.7
