listing_id,fuel_tank_volume
279400045,13.2
269674815,13.2
253123816,13.2
279372719,13.2
258385602,13.2
277490036,13.2
281307142,13.2
278332100,13.2
243086129,13.2
280250151,13.2
237033650,13.2
281349902,13.2
279555328,13.2
277018727,13.2
279950037,13.2
279671033,13.2
280402410,13.2
280573185,13.2
281588739,13.2
279481804,13.2
278682714,13.2
281530018,13.2
280734262,13.2
279593082,13.2
277630133,13.2
248513495,13.2
280071835,13.2
280647453,13.2
279115269,13.2
277729978,13.2
274773858,13.2
276443242,13.2
279686289,13.2
275697164,13.2
276925589,13.2
277129272,13.2
276611465,13.2
275648878,13.2
275553639,13.2
276961845,13.2
275757909,13.2
281037451,13.2
280298597,13.2
280899524,13.2
279911280,13.2
281280055,13.2
275931492,13.2
279940456,13.2
248980633,13.2
277848127,13.2
275861480,13.2
277012053,13.2
251671192,13.2
278650807,13.2
280555662,13.2
279901659,13.2
280798638,13.2
276970323,13.2
278382518,13.2
276802963,13.2
280695341,13.2
278431719,13.2
280657431,13.2
280790206,13.2
276564971,13.2
281157612,13.2
278321307,13.2
275560792,13.2
278276591,13.2
273435766,13.2
280407576,13.2
247863591,13.2
260491522,13.2
278730252,13.2
255277886,13.2
277697187,13.2
280155354,13.2
276808032,13.2
273359853,13.2
259963457,13.2
277974401,13.2
280966224,13.2
276805941,13.2
278261044,13.2
274361685,13.2
279947892,13.2
279074911,13.2
280647039,13.2
281455101,13.2
280399395,13.2
279876020,13.2
277099958,13.2
276750026,13.2
275980045,13.2
279348142,13.2
275793436,13.2
281467237,13.2
274001321,13.2
276406140,13.2
280600043,13.2
279450010,13.2
281297754,13.2
281591179,13.2
253213474,13.2
257840189,13.2
281562707,13.2
276490715,13.2
276960976,13.2
276689149,13.2
280988940,13.2
280303485,13.2
277573272,13.2
281348196,13.2
278035098,13.2
280734548,13.2
281635446,13.2
275984551,13.2
275296067,13.2
278880010,13.2
275630613,13.2
279063909,13.2
279930960,13.2
274077049,13.2
276109398,13.2
280482251,13.2
281513474,13.2
274369081,13.2
273408141,13.2
281320006,13.2
277216458,13.2
280362846,13.2
276802968,13.2
278859879,13.2
278016089,13.2
276697678,13.2
278612208,13.2
276812465,13.2
278635223,13.2
275322741,13.2
274060770,13.2
281517566,13.2
280298598,13.2
280721870,13.2
280657422,13.2
281527611,13.2
277699421,13.2
278793437,13.2
280932405,13.2
278437322,13.2
277723028,13.2
276309191,13.2
280765449,13.2
279999793,13.2
279387190,13.2
281037449,13.2
280729701,13.2
276897284,13.2
280966215,13.2
278081530,13.2
277830036,13.2
280777780,13.2
281105206,13.2
276970325,13.2
279989607,13.2
268754986,13.2
277159719,13.2
278442022,13.2
276175803,13.2
268271734,13.2
277641300,13.2
264247820,13.2
280023400,13.2
271900638,13.2
278978817,13.2
280947175,13.2
280383453,13.2
275023553,13.2
278866023,13.2
274361683,13.2
277958961,13.2
281159217,13.2
279646887,13.2
279484359,13.2
276120000,13.2
271557710,13.2
277979867,13.2
264415358,13.2
273296529,13.2
281316128,13.2
278850014,13.2
277013463,13.2
277509729,13.2
276210045,13.2
280899598,13.2
273613937,13.2
280240032,13.2
281124614,13.2
275028675,13.2
275028707,13.2
281110471,13.2
275784635,13.2
281110468,13.2
275028656,13.2
273814090,13.2
273814093,13.2
277959604,13.2
267003536,13.2
277490034,13.2
272394139,13.2
277151168,13.2
269674814,13.2
255470308,13.2
257119826,13.2
280350342,13.2
281408450,13.2
281438984,13.2
275680478,13.2
280927192,13.2
245526499,13.2
277790273,13.2
281653838,13.2
281636044,13.2
280602475,13.2
281405178,13.2
278019092,13.2
275002719,13.2
280770005,13.2
277010035,13.2
280554367,13.2
281035774,13.2
276363895,13.2
281458173,13.2
276802967,13.2
281278468,13.2
279532457,13.2
281191339,13.2
275363419,13.2
281652741,13.2
281129752,13.2
271980547,13.2
271557718,13.2
280163401,13.2
276970326,13.2
277936307,13.2
277164341,13.2
270270505,13.2
276738785,13.2
278390162,13.2
280067542,13.2
276620045,13.2
255190032,13.2
280916559,13.2
276177372,13.2
275708712,13.2
276323957,13.2
278002793,13.2
279900038,13.2
279510001,13.2
280935727,13.2
277759012,13.2
278133527,13.2
268743513,13.2
278907647,13.2
279545024,13.2
275697168,13.2
280273480,13.2
279919900,13.2
278424918,13.2
276666977,13.2
279804786,13.2
281183223,13.2
280952710,13.2
279696572,13.2
280666380,13.2
277194954,13.2
280912851,13.2
276195282,13.2
275560684,13.2
279983908,13.2
278673130,13.2
280446384,13.2
281137083,13.2
281278471,13.2
278864357,13.2
280552009,13.2
279016969,13.2
279789535,13.2
278450046,13.2
261370017,13.2
280037894,13.2
280660047,13.2
281341337,13.2
268446230,13.2
278242450,13.2
278146703,13.2
276210050,13.2
277668045,13.2
279250031,13.2
281400670,13.2
279621007,13.2
275028776,13.2
278520003,13.2
280140043,13.2
273814082,13.2
277580897,13.2
280160000,13.2
279400043,13.2
276908944,13.2
278148961,13.2
278893673,13.2
277934767,13.2
277490027,13.2
258385594,13.2
258595457,13.2
276577634,13.2
277490024,13.2
277490033,13.2
281183848,13.2
278849399,13.2
241373231,13.2
278654582,13.2
280703226,13.2
281315171,13.2
267347860,13.2
279399870,13.2
279135433,13.2
280335525,13.2
281592028,13.2
281478062,13.2
277671179,13.2
276128088,13.2
252812216,13.2
280690873,13.2
281261540,13.2
281191334,13.2
280815571,13.2
278240790,13.2
249581005,13.2
280611298,13.2
275048984,13.2
277707076,13.2
278257910,13.2
277782417,13.2
279178614,13.2
269383966,13.2
281504284,13.2
278898451,13.2
275680611,13.2
279400042,13.2
279911271,13.2
281650520,13.2
281126320,13.2
278466934,13.2
278859880,13.2
276746648,13.2
278695209,13.2
281501670,13.2
278747856,13.2
274336540,13.2
276944847,13.2
279890004,13.2
276713624,13.2
276930686,13.2
281260972,13.2
280790051,13.2
276177809,13.2
255277893,13.2
277707077,13.2
278316858,13.2
279291943,13.2
278898449,13.2
253572537,13.2
277699530,13.2
280689926,13.2
275530040,13.2
280667203,13.2
275696832,13.2
273290829,13.2
278228763,13.2
280071243,13.2
278699512,13.2
280765579,13.2
280283536,13.2
279640627,13.2
278320627,13.2
273814098,13.2
280731655,13.2
272725122,13.2
279260030,13.2
276700020,13.2
276621170,13.2
279830050,13.2
279200052,13.2
277981636,13.2
277045246,13.2
280752601,13.2
276190012,13.2
280449096,13.2
281517556,13.2
280061807,13.2
275028684,13.2
275028739,13.2
280311940,13.2
281479805,13.2
271328902,13.2
276007410,13.2
278320628,13.2
246386733,13.2
280935368,13.2
255290902,13.2
258385610,13.2
258737873,13.2
280935374,13.2
250974587,13.2
276542653,13.2
281599929,13.2
281577650,13.2
279708414,13.2
277486935,13.2
280384956,13.2
279534375,13.2
280241837,13.2
279966227,13.2
277323701,13.2
278790001,13.2
281401681,13.2
279004597,13.2
281390010,13.2
277554854,13.2
280933771,13.2
267202006,13.2
280602542,13.2
276107463,13.2
278324255,13.2
280715353,13.2
280513860,13.2
275697172,13.2
274336526,13.2
276525149,13.2
276802961,13.2
279832730,13.2
278005889,13.2
277980008,13.2
273894078,13.2
268495401,13.2
280611282,13.2
280689928,13.2
275553638,13.2
276107468,13.2
279912586,13.2
280553295,13.2
276326420,13.2
279940454,13.2
278819881,13.2
276553541,13.2
280555659,13.2
280680755,13.2
277194221,13.2
281407408,13.2
281540742,13.2
281136582,13.2
279008016,13.2
281461462,13.2
277699423,13.2
278002789,13.2
262499581,13.2
279950758,13.2
279585176,13.2
275560791,13.2
280335527,13.2
278796360,13.2
275875095,13.2
280010245,13.2
280068015,13.2
277761394,13.2
279579076,13.2
278327048,13.2
280956307,13.2
278459562,13.2
281097288,13.2
273327216,13.2
253572532,13.2
277818088,13.2
280358979,13.2
279190568,13.2
276218030,13.2
281054805,13.2
276974159,13.2
279880005,13.2
274204491,13.2
274638082,13.2
275911609,13.2
281614017,13.2
267003544,13.2
280647038,13.2
273726540,13.2
278648056,13.2
280177339,13.2
279628475,13.2
281110467,13.2
276986026,13.2
279583915,13.2
278893698,13.2
275698506,13.2
281498388,13.2
259172972,13.2
259172979,13.2
262463463,13.2
280531682,13.2
274336555,13.2
278924234,13.2
274231923,13.2
260012062,13.2
278796599,13.2
280239499,13.2
280602543,13.2
281460734,13.2
280582011,13.2
276445515,13.2
280402408,13.2
250662286,13.2
256830002,13.2
276962416,13.2
261307231,13.2
281511036,13.2
280935759,13.2
279137215,13.2
276751482,13.2
278999108,13.2
276177367,13.2
280119037,13.2
277735494,13.2
276916687,13.2
263562681,13.2
279635579,13.2
275002594,13.2
276746641,13.2
278429043,13.2
276802964,13.2
276872006,13.2
280611300,13.2
278591552,13.2
276738560,13.2
275766640,13.2
280553291,13.2
278239332,13.2
279736908,13.2
276299520,13.2
278983106,13.2
281534479,13.2
278516686,13.2
279349829,13.2
280356868,13.2
281170046,13.2
226333826,13.2
281078197,13.2
278727192,13.2
276726782,13.2
279855617,13.2
257540001,13.2
281037454,13.2
278296845,13.2
278948405,13.2
278260191,13.2
276553542,13.2
266205417,13.2
279560337,13.2
281415367,13.2
277843872,13.2
280579643,13.2
281179318,13.2
263332403,13.2
279164702,13.2
279593842,13.2
281645656,13.2
278725650,13.2
279957080,13.2
278798531,13.2
264434860,13.2
279691228,13.2
263588685,13.2
279494392,13.2
280325825,13.2
279457387,13.2
278806354,13.2
279163529,13.2
277190033,13.2
278798526,13.2
276118615,13.2
274280113,13.2
280140044,13.2
281019112,13.2
279646885,13.2
280957627,13.2
277099962,13.2
277252622,13.2
278228768,13.2
280979524,13.2
279646886,13.2
281307903,13.2
276007406,13.2
280630013,13.2
273814076,13.2
278893707,13.2
277868816,13.2
280899605,13.2
274995689,
269674820,13.2
280572977,13.2
280857451,13.2
276357930,12.4
274583057,12.4
280362853,12.4
276930952,12.4
280455468,12.4
279371835,12.4
280452737,12.4
277447670,12.4
280582215,12.4
266651941,12.4
275889406,12.4
281061975,12.4
280096200,12.4
274966080,12.4
276916677,12.4
276147260,12.4
277207622,12.4
281097287,12.4
275889397,12.4
278873066,12.4
269196824,12.4
276551253,12.4
281640933,12.4
280455469,12.4
280822095,12.4
280452738,12.4
278519722,12.4
281277467,12.4
274583034,12.4
274957099,12.4
280822093,12.4
280611571,12.4
278465219,12.4
281423400,12.4
279531499,12.4
279861912,12.4
280096198,12.4
266719285,12.4
276551243,12.4
276594926,12.4
276930962,12.4
277021382,12.4
281397448,12.4
280455467,12.4
279176997,12.4
280452743,12.4
279371828,12.4
280452747,12.4
281406441,12.4
278460518,12.4
280936224,12.4
276916680,12.4
281009518,12.4
280325231,12.4
279399699,12.4
275889409,12.4
278721707,12.4
281222687,12.4
276551263,12.4
274957098,12.4
280328475,12.4
281009517,12.4
281406442,12.4
277288301,12.4
280554353,12.4
280936228,12.4
281675049,12.4
280096199,12.4
266651936,12.4
274923549,12.4
275304670,12.4
279371831,12.4
279370151,12.4
279399688,12.4
280452740,12.4
280582219,12.4
281061978,12.4
280288774,12.4
281468948,12.4
279531502,12.4
279531500,12.4
279974881,12.4
266467867,12.4
267999490,12.4
268272378,12.4
277021378,12.4
280460203,12.4
281124615,12.4
278258191,12.4
278560136,12.4
279371832,12.4
279399687,12.4
280436872,12.4
279707618,12.4
279861904,12.4
272726876,12.4
274583071,12.4
277045235,12.4
278839671,12.4
280740324,12.4
280452742,12.4
279171600,12.4
280787647,12.4
281097280,12.4
280553300,12.4
280790970,12.4
280701544,12.4
281369237,12.4
280475365,12.4
281547400,12.4
278873062,12.4
279531497,12.4
266657594,12.4
271316356,12.4
281406437,12.4
277177431,12.4
278138364,12.4
276609807,12.4
281397446,12.4
281009524,12.4
281124624,12.4
280582218,12.4
280535294,12.4
280455220,12.4
281300729,12.4
281370096,12.4
281367357,12.4
278873063,12.4
279224798,12.4
279531501,12.4
281455940,12.4
268448768,12.4
273504800,12.4
269001127,12.4
273438309,12.4
270029636,12.4
280938659,12.4
270524119,12.4
277045253,12.4
277854018,12.4
278052212,12.4
279043436,12.4
279672593,12.4
281406439,12.4
280968848,12.4
281097278,12.4
281124635,12.4
281124618,12.4
281287231,12.4
281287224,12.4
280938662,12.4
281675050,12.4
281547391,12.4
278465224,12.4
281547390,12.4
278873070,12.4
279861903,12.4
269155749,12.4
270270451,12.4
273354910,12.4
272726869,12.4
272524714,12.4
279068213,12.4
275363417,12.4
277349123,12.4
279404958,12.4
278800319,12.4
279370155,12.4
279672592,12.4
280288767,12.4
279368338,12.4
281166573,12.4
280455226,12.4
277491990,12.4
280423441,12.4
281642869,12.4
280938667,12.4
277604233,12.4
281607953,12.4
278747056,12.4
278826261,12.4
279345063,12.4
279457660,12.4
281400530,12.4
272079111,12.4
272210769,12.4
270489128,12.4
273517759,12.4
274583058,12.4
276856808,12.4
276636340,12.4
274006980,12.4
279370160,12.4
280288769,12.4
281009532,12.4
280968847,12.4
280905157,12.4
280423438,12.4
280436870,12.4
280611572,12.4
281631664,12.4
281369233,12.4
281476734,12.4
278721705,12.4
279328509,12.4
269851221,12.4
281054323,12.4
272524715,12.4
280455470,12.4
279720822,12.4
277729118,12.4
281287227,12.4
281124632,12.4
281397443,12.4
280582217,12.4
277604239,12.4
281009533,12.4
281097292,12.4
277604236,12.4
281476721,12.4
281369231,12.4
280936225,12.4
268934743,12.4
273195836,12.4
277176490,12.4
281283704,12.4
281397455,12.4
280455225,12.4
281177830,12.4
280611574,12.4
280787067,12.4
280452746,12.4
280325238,12.4
278665559,12.4
281666979,12.4
267394043,12.4
268359453,12.4
272867839,12.4
274583064,12.4
277348579,12.4
280452745,12.4
279672591,12.4
281406438,12.4
280455463,12.4
281401873,12.4
281397453,12.4
280550801,12.4
276076666,12.4
281124633,12.4
280562403,12.4
280325218,12.4
281369235,12.4
281300718,12.4
281369236,12.4
278721692,12.4
281476716,12.4
281294827,12.4
279345067,12.4
279290112,12.4
279395666,12.4
279743901,12.4
279974882,12.4
280764231,12.4
281503850,12.4
268671300,12.4
275052133,12.4
280968850,12.4
281406440,12.4
275889416,12.4
281196479,12.4
280424342,12.4
281124622,12.4
281237451,12.4
280822096,12.4
280562404,12.4
281367350,12.4
278460515,12.4
281476725,12.4
281514899,12.4
279114011,12.4
279345059,12.4
279457657,12.4
280895218,12.4
281567021,12.4
267665745,12.4
270154371,12.4
280013540,12.4
276357928,12.4
279720818,12.4
280790967,12.4
281287221,12.4
280553298,12.4
280790972,12.4
281097283,12.4
281124627,12.4
280475362,12.4
281476720,12.4
279861905,12.4
275060403,12.4
269011494,12.4
270834881,12.4
277103270,12.4
274006977,12.4
277573157,12.4
278560147,12.4
279399702,12.4
278555300,12.4
279368340,12.4
280968852,12.4
280550802,12.4
281009519,12.4
280683114,12.4
281124611,12.4
281294828,12.4
280933955,12.4
281625502,12.4
279345066,12.4
279290118,12.4
279531503,12.4
280895220,12.4
270325326,12.4
276594929,12.4
277011431,12.4
278052210,12.4
281369232,12.4
278721693,12.4
278873069,12.4
279224784,12.4
279707614,12.4
275060312,12.4
280513337,12.4
281547392,12.4
279719219,12.4
280460568,12.4
280704129,12.4
280582216,12.4
281009516,12.4
280105523,12.4
277647039,12.4
277390242,12.4
278730714,12.4
280673351,12.4
281287226,12.4
281287222,12.4
281547388,12.4
278460516,12.4
279531496,12.4
281157388,12.4
281222655,12.4
280914786,12.4
280424346,12.4
280622293,12.4
280787649,12.4
275981677,12.4
280674319,12.4
281547403,12.4
279707619,12.4
280895221,12.4
281666977,12.4
277057956,12.4
276930934,12.4
279322463,12.4
279399691,12.4
280740321,12.4
280661575,12.4
279820059,12.4
280704128,12.4
281357655,12.4
279290114,12.4
279457659,12.4
280895219,12.4
280936226,12.4
281400533,12.4
277573160,12.4
279672594,12.4
280661576,12.4
280611581,12.4
280582220,12.4
280288764,12.4
280993349,12.4
278611651,12.4
281369238,12.4
272924902,12.4
276594923,12.4
278052207,12.4
280535298,12.4
281237454,12.4
280797504,12.4
280288762,12.4
281369230,12.4
281468941,12.4
279131083,12.4
278555305,12.4
280288766,12.4
281287230,12.4
280609137,12.4
278105961,12.4
281547397,12.4
278873064,12.4
279114008,12.4
280143919,12.4
280143918,12.4
273337137,12.4
267510047,12.4
272272493,12.4
273899056,12.4
277573156,12.4
276930939,12.4
277116666,12.4
277172903,12.4
281406445,12.4
279192911,12.4
280790969,12.4
280787069,12.4
281097279,12.4
281369243,12.4
277349125,12.4
278555299,12.4
280325219,12.4
280938666,12.4
278611646,12.4
281369239,12.4
278873060,12.4
266027346,12.4
277296541,12.4
279719216,12.4
279255563,12.4
279192914,12.4
281124612,12.4
281124616,12.4
281097277,12.4
280475361,12.4
281423404,12.4
279224783,12.4
281400535,12.4
276761800,13.2
280082996,13.2
278062289,13.2
278261263,13.2
275191676,13.2
273983666,13.2
280887427,13.2
278298436,13.2
278981116,13.2
278183186,13.2
278539136,13.2
279041049,13.2
275821154,13
269491905,13
279617782,13
280182419,13
279668787,13
273422907,13
278033527,13
278751119,13
281283600,13
279006269,13
276614406,13
274102237,13
276008708,13
280804165,13
278156778,13
277700686,13
274930152,13
276702129,13
274304446,14.5
270685371,14.5
278523881,13.2
279252594,13.2
277632591,13.2
268102855,13.2
279180487,13.2
279017360,13.2
280706520,13.2
280356872,13.2
280490579,13.2
280711431,13.2
278682226,13.2
276332551,13.2
278525771,13.2
276705872,13.2
246778328,13.2
251403592,13.2
280733258,13.2
280452211,13.2
268487072,13.2
279748458,13.2
278386747,13.2
278726351,13.2
278181543,13.2
279924784,13.2
279042380,13.2
278279784,13.2
276175814,13.2
279950746,13.2
277052782,13.2
272310541,13.2
276236960,13.2
275814160,13.2
279318920,13.2
272336915,13.2
259982390,10.8
279373164,10.8
277024654,10.8
280611301,10.8
277843874,10.8
280884172,10.8
281320004,10.8
281557224,10.8
281557231,10.8
276374027,10.8
275730399,10.8
280532572,10.8
280931184,10.8
281557202,10.8
281557238,10.8
279271998,10.8
278242117,10.8
280439941,10.8
278033765,10.8
278210023,10.8
253572545,10.8
263437406,10.8
272099333,10.8
280090426,10.8
279294255,10.8
281557230,10.8
279500027,10.8
279383102,10.8
278806353,10.8
281557220,10.8
274832594,10.8
278520000,10.8
280844512,10.8
237245191,10.8
281491480,10.8
281622321,10.8
259984378,10.8
267953010,10.8
275036456,10.8
281622322,10.8
280859434,10.8
280513411,10.8
264344368,10.8
281567022,10.8
274641230,10.8
276760021,10.8
281320000,10.8
280369261,10.8
279250035,10.8
281557222,10.8
279018675,10.8
225391677,10.8
279445973,10.8
279474207,10.8
275690025,10.8
280606196,10.8
280763348,10.8
280957635,10.8
273430852,10.8
278644601,10.8
272006820,10.8
276429806,10.8
280282306,10.8
272247559,10.8
272380359,10.8
281546902,10.8
277697912,10.8
279195740,10.8
272767970,10.8
281405473,10.8
279321900,10.8
281557242,10.8
277232489,10.8
274720050,10.8
268271691,10.8
281557228,10.8
279294262,10.8
273225691,10.8
279835674,10.8
281210052,10.8
279813854,10.8
281309947,10.8
279509557,10.8
277476987,10.8
281435640,10.8
275956629,10.8
281137093,10.8
280802976,10.8
280190486,10.8
280718548,10.8
275921628,10.8
280864839,10.8
280172000,10.8
279585085,10.8
267031049,10.8
278686849,10.8
278884571,10.8
280339102,10.8
279830580,10.8
277796429,10.8
278294228,10.8
279107738,10.8
278386033,10.8
279759768,10.8
280763355,10.8
276373985,10.8
278899314,10.8
280520047,10.8
277490032,10.8
278372858,10.8
276690036,10.8
273655611,10.8
276356679,10.8
278292180,10.8
277107610,10.8
280903414,10.8
263390950,10.8
279271811,10.8
281053570,10.8
277600292,10.8
277638020,10.8
281557254,10.8
280080022,10.8
267594313,10.8
281557251,10.8
227258735,10.8
280111415,10.8
279947890,10.8
281265966,10.8
279063875,10.8
267952753,10.8
279536075,10.8
278386751,10.8
280185341,10.8
275593631,10.8
265646479,10.8
278806356,10.8
275160744,10.8
260491519,10.8
276399249,10.8
280100683,10.8
281140006,10.8
276175806,10.8
271180007,10.8
270746801,10.8
274802470,10.8
280841802,10.8
280690540,10.8
273324195,10.8
281124620,10.8
280060591,10.8
281428650,10.8
281405480,10.8
281559125,10.8
269906247,10.8
281557203,10.8
279262274,10.8
281140009,10.8
281666069,10.8
280111418,10.8
278798530,10.8
281111168,10.8
281210053,10.8
277940892,10.8
281221952,10.8
275183195,10.8
277107030,10.8
278832086,10.8
276483798,10.8
273616315,10.8
279383117,10.8
278918619,10.8
281084795,10.8
277593807,10.8
281557226,10.8
281221940,10.8
279474210,10.8
237720199,10.8
280130909,10.8
254954810,10.8
267342223,10.8
277791315,10.8
280820248,10.8
265282810,10.8
270032287,10.8
265237720,10.8
280007903,10.8
279957082,10.8
278666467,10.8
276896620,10.8
279880001,10.8
280339129,10.8
281557213,10.8
279400044,10.8
278795715,10.8
279253238,10.8
279999320,10.8
273525859,10.8
280981361,10.8
273363528,10.8
278589897,10.8
280044569,10.8
254824564,10.8
277950003,10.8
263414315,10.8
280984214,10.8
277697255,10.8
277686981,10.8
275730434,10.8
278806357,10.8
281196474,10.8
281557233,10.8
274832595,10.8
272220011,10.8
278893653,10.8
253576667,10.8
278990682,10.8
281343379,10.8
280817620,10.8
280572972,10.8
281446662,10.8
280931335,10.8
276609802,10.8
276135047,10.8
276135131,10.8
259119052,10.8
281290158,10.8
262131751,10.8
270522194,10.8
257541108,10.8
257358634,10.8
279531498,10.8
257541110,10.8
260306823,10.8
281414318,10.8
259115299,10.8
268505147,10.8
278835341,10.8
257358628,10.8
250556107,10.8
249585772,10.8
251792625,10.8
257351644,10.8
262745451,10.8
262674098,10.8
278292884,10.8
281423398,10.8
252161108,10.8
257977237,10.8
257797297,10.8
258391963,10.8
256830698,10.8
279810961,10.8
275304671,10.8
277011428,10.8
275060412,10.8
281357665,10.8
281357660,10.8
251397520,10.8
257475809,10.8
256830696,10.8
257510968,10.8
277456055,10.8
275306855,10.8
281423407,10.8
281675036,10.8
251188704,10.8
271791918,10.8
252403272,10.8
254486112,10.8
257971737,10.8
258473391,10.8
278437317,10.8
276948699,10.8
267323724,10.8
280715325,10.8
281675033,10.8
281675048,10.8
280584835,10.8
250249365,10.8
271791966,10.8
252182488,10.8
261596171,10.8
278948416,10.8
275060425,10.8
276178057,10.8
281378764,10.8
281675039,10.8
258135726,10.8
275280916,10.8
267457185,10.8
279404928,10.8
271791962,10.8
250249352,10.8
252829394,10.8
271791929,10.8
258027153,10.8
258783983,10.8
267237936,10.8
268393843,10.8
269111457,10.8
277177430,10.8
250783150,10.8
255578935,10.8
258312463,10.8
258471871,10.8
273157270,10.8
275889412,10.8
281675035,10.8
249585776,10.8
278378357,10.8
257475803,10.8
273247803,10.8
260306824,10.8
261064587,10.8
267527742,10.8
269101386,10.8
281675043,10.8
281290152,10.8
281414314,10.8
278378355,10.8
278035666,10.8
258027160,10.8
269851224,10.8
281300708,10.8
250768123,10.8
255578920,10.8
264496127,10.8
281675037,10.8
249251401,10.8
250102103,10.8
251690448,10.8
256184787,10.8
257382741,10.8
258536126,10.8
258906395,10.8
250622583,10.8
249585778,10.8
251566475,10.8
257655750,10.8
279115267,10.8
255360238,10.8
257987412,10.8
255167466,10.8
264316657,10.8
275280918,10.8
267162489,10.8
250484609,10.8
276135122,10.8
258805984,10.8
281513535,10.8
249585773,10.8
258658683,10.8
249359748,10.8
280715355,10.8
251801499,10.8
258784834,10.8
278158121,10.8
252161115,10.8
276135200,10.8
251054370,10.8
251853884,10.8
273157266,10.8
273247835,10.8
269326817,10.8
257727673,10.8
275847415,10.8
279158933,
278156927,14.5
273298285,14.5
274559455,14.5
280466476,14.5
280739720,14.5
278580940,14.5
280854773,14.5
279605430,14.5
276919529,14.5
272577845,14.5
279969274,14.5
280870205,14.5
278947579,14.5
278942036,14.5
280803655,14.5
274863569,14.5
279820179,14.5
279696579,14.5
278199055,14.5
278858496,14.5
278082192,14.5
280422316,14.5
273858531,14.5
276254228,14.5
279292913,14.5
277892720,14.5
276108393,14.5
279710370,14.5
276845173,14.5
279720026,14.5
280889303,14.5
262061896,14.5
281109657,14.5
277944193,14.5
279478300,14.5
280576541,14.5
278609472,14.5
280224775,14.5
281598407,14.5
281560637,14.5
280810121,14.5
281440052,14.5
281582579,14.5
275322916,14.5
280605422,14.5
268288540,14.5
275615847,14.5
280605423,14.5
279817136,14.5
276607586,14.5
277701302,14.5
280310010,14.5
275815646,14.5
278468147,14.5
280606639,14.5
277600011,14.5
279970037,14.5
278276600,14.5
247838939,14.5
278316209,14.5
270255237,14.5
247932005,14.5
281007493,14.5
280947162,14.5
277470490,14.5
263372127,14.5
281440054,14.5
279783504,14.5
276987487,14.5
281321005,14.5
279706540,14.5
279843348,14.5
254599742,14.5
280034907,14.5
273320039,14.5
281437695,14.5
267110054,14.5
278518401,14.5
281544922,14.5
278718341,14.5
279872506,14.5
277243766,14.5
279714695,14.5
279923713,14.5
277441101,14.5
264465027,14.5
276026407,14.5
280943009,14.5
279843349,14.5
281000949,14.5
281261908,14.5
279102839,14.5
280016985,14.5
281256827,14.5
279286835,14.5
280716935,14.5
277133800,14.5
280369194,14.5
279800019,14.5
280940951,14.5
278380006,14.5
278924505,14.5
280529696,14.5
279980484,14.5
280609128,14.5
277714385,14.5
279008102,14.5
276580097,14.5
277331726,14.5
277128973,14.5
273210022,14.5
275849713,14.5
275233123,14.5
277727168,14.5
279450165,14.5
278826874,14.5
276773906,14.5
280640013,14.5
279884236,14.5
281505811,14.5
277517312,14.5
278018716,14.5
279589913,14.5
277874920,14.5
274352935,14.5
280301859,14.5
278523460,14.5
280172008,14.5
279120352,14.5
276226950,14.5
280587636,14.5
281438283,14.5
279884233,14.5
267654738,14.5
278333866,14.5
279162343,14.5
281344923,14.5
280447054,14.5
263207608,14.5
265227598,14.5
280087116,14.5
280134949,14.5
280436339,14.5
277834149,14.5
273603890,14.5
278797195,14.5
277443929,14.5
278018720,14.5
268037691,14.5
278542239,14.5
281378491,14.5
279868109,14.5
274762117,14.5
279825223,14.5
281310706,14.5
279820178,14.5
276315135,14.5
280225973,14.5
280800337,14.5
278270030,14.5
268209148,14.5
280854771,14.5
281084128,14.5
281263106,14.5
277331724,14.5
278022665,14.5
275709102,14.5
281549478,14.5
280727599,14.5
279255994,14.5
280526023,14.5
278150938,14.5
277396430,14.5
279896579,14.5
277130114,14.5
277935138,14.5
275058669,14.5
279281895,14.5
279230012,14.5
280014345,14.5
279919642,14.5
268770477,14.5
275358318,14.5
277130115,14.5
281373652,14.5
280604356,14.5
280909291,14.5
279351048,14.5
281000034,14.5
278452621,14.5
281576143,14.5
276665799,14.5
277443935,14.5
279714806,14.5
281614418,14.5
278672515,14.5
276580099,14.5
280727605,14.5
280369192,14.5
279825205,14.5
278542240,14.5
279714813,14.5
279602128,14.5
278577971,14.5
277941543,14.5
278523044,14.5
277944191,14.5
281084115,14.5
272510561,14.5
279822977,14.5
277054585,14.5
280447053,14.5
280054821,14.5
278585827,14.5
280413612,14.5
279488945,14.5
279804628,14.5
273371694,14.5
279396635,14.5
279889484,14.5
269400350,14.5
278569388,14.5
281505603,14.5
274688108,14.5
268637203,14.5
280689103,14.5
281337392,14.5
280130450,14.5
278198947,14.5
281373651,14.5
281074127,14.5
278672518,14.5
278920375,14.5
281486655,14.5
273294593,14.5
279311605,14.5
281000939,14.5
277380449,14.5
277313774,14.5
276045002,14.5
280563040,14.5
280369196,14.5
280664105,14.5
278140663,14.5
280427454,14.5
281617038,14.5
280093319,14.5
276026410,14.5
275618220,14.5
270296609,14.5
275167189,14.5
281567347,14.5
278583283,14.5
279390054,14.5
278070350,14.5
281567341,14.5
280777840,14.5
281499273,14.5
280854768,14.5
276544187,14.5
278290267,14.5
281378333,14.5
276151832,14.5
280127933,14.5
278785072,14.5
279890088,14.5
280940954,14.5
280119887,14.5
281282838,14.5
268617893,14.5
281508599,14.5
279585362,14.5
272595227,14.5
281207130,14.5
